layer,source,target,weight
beh,beh:u43,beh:u32,0.4670481124382632
beh,beh:u43,beh:u41,0.1509409736890534
beh,beh:u43,beh:u47,0.1718735699459685
beh,beh:u43,beh:u50,0.04656719961323674
beh,beh:u43,beh:u51,0.06375645501297446
beh,beh:u43,beh:u53,0.12187516286426565
beh,beh:u44,beh:u02,0.14944174719865144
beh,beh:u44,beh:u18,0.03962440943178395
beh,beh:u44,beh:u30,0.19484315484975379
beh,beh:u44,beh:u32,0.3191956046597569
beh,beh:u44,beh:u34,0.2929373517031944
beh,beh:u44,beh:u41,0.39366362527372223
beh,beh:u44,beh:u42,0.03726814749103761
beh,beh:u44,beh:u53,0.4755034560850047
beh,beh:u45,beh:u05,0.572263377950415
beh,beh:u45,beh:u09,0.5112850465940613
beh,beh:u45,beh:u14,0.276772063463747
beh,beh:u45,beh:u15,0.6024486220833732
beh,beh:u45,beh:u16,0.46922223549964204
beh,beh:u45,beh:u17,0.5041719694472667
beh,beh:u45,beh:u23,0.4490390538276435
beh,beh:u45,beh:u25,0.6276503394480697
beh,beh:u45,beh:u27,0.2409051792189951
beh,beh:u45,beh:u30,0.1393351107191849
beh,beh:u45,beh:u32,0.46779817651530264
beh,beh:u45,beh:u34,0.6053471026656114
beh,beh:u45,beh:u35,0.7571019805781611
beh,beh:u45,beh:u39,0.23413504109126962
beh,beh:u45,beh:u41,0.4929144341617032
beh,beh:u45,beh:u42,0.7711043646307045
beh,beh:u45,beh:u47,0.5154030418456339
beh,beh:u45,beh:u50,0.174110374044135
beh,beh:u45,beh:u51,0.632078908619233
beh,beh:u45,beh:u58,0.3522299420270178
beh,beh:u46,beh:u02,0.29063001111500897
beh,beh:u46,beh:u08,0.2872346467853058
beh,beh:u46,beh:u12,0.34560538222965753
beh,beh:u46,beh:u31,0.3176889712965295
beh,beh:u46,beh:u50,0.03269967148806471
beh,beh:u46,beh:u59,0.18816141459605437
beh,beh:u47,beh:u09,0.5768846590586937
beh,beh:u47,beh:u17,0.3742918930112009
beh,beh:u47,beh:u25,0.45503449925970246
beh,beh:u47,beh:u27,0.2997740220757831
beh,beh:u47,beh:u32,0.5345745620076235
beh,beh:u47,beh:u34,0.48223864810247563
beh,beh:u47,beh:u35,0.3634682341596352
beh,beh:u47,beh:u41,0.35669461590482154
beh,beh:u47,beh:u42,0.5006697615956084
beh,beh:u47,beh:u43,0.1718735699459685
beh,beh:u47,beh:u45,0.5154030418456339
beh,beh:u47,beh:u50,0.13961927853938655
beh,beh:u47,beh:u51,0.5763450166797194
beh,beh:u47,beh:u56,0.09374548662895761
beh,beh:u47,beh:u58,0.09324370087077156
beh,beh:u49,beh:u08,0.293892391544939
beh,beh:u49,beh:u10,0.3336611392263557
beh,beh:u49,beh:u24,0.4122619022694074
beh,beh:u49,beh:u56,0.006282821628730481
beh,beh:u49,beh:u59,0.2444306687748378
beh,beh:u50,beh:u00,0.5038436433118265
beh,beh:u50,beh:u02,0.2859106787247472
beh,beh:u50,beh:u12,0.24691967774970158
beh,beh:u50,beh:u13,0.35839791179091623
beh,beh:u50,beh:u20,0.28664073744965957
beh,beh:u50,beh:u23,0.371271179338881
beh,beh:u50,beh:u24,0.29736134676294496
beh,beh:u50,beh:u25,0.24774845218687325
beh,beh:u50,beh:u34,0.4631416374367868
beh,beh:u50,beh:u35,0.3780528074576072
beh,beh:u50,beh:u36,0.08433078438795628
beh,beh:u50,beh:u39,0.16051123359716035
beh,beh:u50,beh:u41,0.12846945931919151
beh,beh:u50,beh:u42,0.40238334103335516
beh,beh:u50,beh:u43,0.04656719961323674
beh,beh:u50,beh:u45,0.174110374044135
beh,beh:u50,beh:u46,0.03269967148806471
beh,beh:u50,beh:u47,0.13961927853938655
beh,beh:u50,beh:u51,0.6022047414445476
beh,beh:u50,beh:u58,0.5105536130127236
beh,beh:u50,beh:u59,0.17791062430293442
beh,beh:u51,beh:u00,0.4120237027789877
beh,beh:u51,beh:u03,0.5945768427758734
beh,beh:u51,beh:u05,0.5483890497973218
beh,beh:u51,beh:u09,0.5528177661303195
beh,beh:u51,beh:u12,0.16933814975017847
beh,beh:u51,beh:u14,0.3111459417943223
beh,beh:u51,beh:u15,0.5128100514881847
beh,beh:u51,beh:u16,0.5526565963644664
beh,beh:u51,beh:u17,0.4809249549271192
beh,beh:u51,beh:u20,0.3405820517139314
beh,beh:u51,beh:u23,0.5768166974600462
beh,beh:u51,beh:u24,0.22875311571426635
beh,beh:u51,beh:u25,0.5450703865585581
beh,beh:u51,beh:u27,0.42484633521016285
beh,beh:u51,beh:u30,0.1883252580139212
beh,beh:u51,beh:u32,0.4499490909768716
beh,beh:u51,beh:u34,0.6134000250776876
beh,beh:u51,beh:u35,0.7761267676381993
beh,beh:u51,beh:u36,0.15798962784859386
beh,beh:u51,beh:u39,0.055100030614494915
beh,beh:u51,beh:u41,0.6161972155597888
beh,beh:u51,beh:u42,0.7517421649113203
beh,beh:u51,beh:u43,0.06375645501297446
beh,beh:u51,beh:u45,0.632078908619233
beh,beh:u51,beh:u47,0.5763450166797194
beh,beh:u51,beh:u50,0.6022047414445476
beh,beh:u51,beh:u58,0.6707306982471047
beh,beh:u51,beh:u59,0.21673178221416067
beh,beh:u53,beh:u13,0.22898884176229975
beh,beh:u53,beh:u18,0.32314169714199614
beh,beh:u53,beh:u20,0.3334531335070375
beh,beh:u53,beh:u22,0.3211652555058383
beh,beh:u53,beh:u24,0.2567942083426978
beh,beh:u53,beh:u30,0.3074042584170927
beh,beh:u53,beh:u41,0.3626174700641289
beh,beh:u53,beh:u43,0.12187516286426565
beh,beh:u53,beh:u44,0.4755034560850047
beh,beh:u54,beh:u59,0.0011671414721544206
beh,beh:u56,beh:u08,0.2052107209011799
beh,beh:u56,beh:u24,0.3558167025993985
beh,beh:u56,beh:u30,0.15623792554308896
beh,beh:u56,beh:u36,0.048462939030992275
beh,beh:u56,beh:u47,0.09374548662895761
beh,beh:u56,beh:u49,0.006282821628730481
beh,beh:u56,beh:u59,0.039428137296682035
beh,beh:u58,beh:u23,0.4577640783258044
beh,beh:u58,beh:u25,0.3147129420496872
beh,beh:u58,beh:u27,0.14352302041726572
beh,beh:u58,beh:u34,0.3565547408503779
beh,beh:u58,beh:u35,0.683255373704
beh,beh:u58,beh:u41,0.18566374719712658
beh,beh:u58,beh:u42,0.5661132250537165
beh,beh:u58,beh:u45,0.3522299420270178
beh,beh:u58,beh:u47,0.09324370087077156
beh,beh:u58,beh:u50,0.5105536130127236
beh,beh:u58,beh:u51,0.6707306982471047
beh,beh:u59,beh:u00,0.3513630866546309
beh,beh:u59,beh:u02,0.24978842070636406
beh,beh:u59,beh:u08,0.4070267802487516
beh,beh:u59,beh:u10,0.3152050656329834
beh,beh:u59,beh:u12,0.4049756166955088
beh,beh:u59,beh:u13,0.19551057856520065
beh,beh:u59,beh:u18,0.0004776187647754273
beh,beh:u59,beh:u24,0.4581808574043173
beh,beh:u59,beh:u30,0.13377594072491178
beh,beh:u59,beh:u31,0.24865353321309497
beh,beh:u59,beh:u36,0.13006080927356034
beh,beh:u59,beh:u41,0.269094570522848
beh,beh:u59,beh:u46,0.18816141459605437
beh,beh:u59,beh:u49,0.2444306687748378
beh,beh:u59,beh:u50,0.17791062430293442
beh,beh:u59,beh:u51,0.21673178221416067
beh,beh:u59,beh:u54,0.0011671414721544206
beh,beh:u59,beh:u56,0.039428137296682035
edu,edu:u01,edu:u33,1.0
edu,edu:u02,edu:u03,1.0
edu,edu:u02,edu:u04,1.0
edu,edu:u02,edu:u05,1.0
edu,edu:u02,edu:u07,2.0
edu,edu:u02,edu:u08,1.0
edu,edu:u02,edu:u09,1.0
edu,edu:u02,edu:u10,1.0
edu,edu:u02,edu:u12,1.0
edu,edu:u02,edu:u13,1.0
edu,edu:u02,edu:u14,1.0
edu,edu:u02,edu:u15,1.0
edu,edu:u02,edu:u16,1.0
edu,edu:u02,edu:u17,1.0
edu,edu:u02,edu:u18,1.0
edu,edu:u02,edu:u19,1.0
edu,edu:u02,edu:u20,1.0
edu,edu:u02,edu:u22,1.0
edu,edu:u02,edu:u23,1.0
edu,edu:u02,edu:u24,1.0
edu,edu:u02,edu:u25,1.0
edu,edu:u02,edu:u27,1.0
edu,edu:u02,edu:u30,1.0
edu,edu:u02,edu:u31,2.0
edu,edu:u02,edu:u32,1.0
edu,edu:u02,edu:u34,1.0
edu,edu:u02,edu:u35,1.0
edu,edu:u02,edu:u41,1.0
edu,edu:u02,edu:u42,1.0
edu,edu:u02,edu:u43,1.0
edu,edu:u02,edu:u44,1.0
edu,edu:u02,edu:u45,1.0
edu,edu:u02,edu:u46,1.0
edu,edu:u02,edu:u47,1.0
edu,edu:u02,edu:u49,1.0
edu,edu:u02,edu:u50,1.0
edu,edu:u02,edu:u51,1.0
edu,edu:u02,edu:u52,1.0
edu,edu:u02,edu:u53,1.0
edu,edu:u02,edu:u54,1.0
edu,edu:u02,edu:u57,2.0
edu,edu:u02,edu:u58,1.0
edu,edu:u02,edu:u59,1.0
edu,edu:u03,edu:u02,1.0
edu,edu:u03,edu:u04,1.0
edu,edu:u03,edu:u05,1.0
edu,edu:u03,edu:u07,1.0
edu,edu:u03,edu:u08,1.0
edu,edu:u03,edu:u09,1.0
edu,edu:u03,edu:u10,1.0
edu,edu:u03,edu:u12,1.0
edu,edu:u03,edu:u13,1.0
edu,edu:u03,edu:u14,1.0
edu,edu:u03,edu:u15,1.0
edu,edu:u03,edu:u16,1.0
edu,edu:u03,edu:u17,1.0
edu,edu:u03,edu:u18,1.0
edu,edu:u03,edu:u19,1.0
edu,edu:u03,edu:u20,1.0
edu,edu:u03,edu:u22,1.0
edu,edu:u03,edu:u23,1.0
edu,edu:u03,edu:u24,1.0
edu,edu:u03,edu:u25,1.0
edu,edu:u03,edu:u27,1.0
edu,edu:u03,edu:u30,1.0
edu,edu:u03,edu:u31,1.0
edu,edu:u03,edu:u32,1.0
edu,edu:u03,edu:u34,1.0
edu,edu:u03,edu:u35,1.0
edu,edu:u03,edu:u41,1.0
edu,edu:u03,edu:u42,1.0
edu,edu:u03,edu:u43,1.0
edu,edu:u03,edu:u44,1.0
edu,edu:u03,edu:u45,1.0
edu,edu:u03,edu:u46,1.0
edu,edu:u03,edu:u47,1.0
edu,edu:u03,edu:u49,1.0
edu,edu:u03,edu:u50,1.0
edu,edu:u03,edu:u51,1.0
edu,edu:u03,edu:u52,1.0
edu,edu:u03,edu:u53,1.0
edu,edu:u03,edu:u54,1.0
edu,edu:u03,edu:u57,1.0
edu,edu:u03,edu:u58,1.0
edu,edu:u03,edu:u59,1.0
edu,edu:u04,edu:u02,1.0
edu,edu:u04,edu:u03,1.0
edu,edu:u04,edu:u05,1.0
edu,edu:u04,edu:u07,1.0
edu,edu:u04,edu:u08,1.0
edu,edu:u04,edu:u09,1.0
edu,edu:u04,edu:u10,1.0
edu,edu:u04,edu:u12,1.0
edu,edu:u04,edu:u13,1.0
edu,edu:u04,edu:u14,1.0
edu,edu:u04,edu:u15,1.0
edu,edu:u04,edu:u16,1.0
edu,edu:u04,edu:u17,1.0
edu,edu:u04,edu:u18,1.0
edu,edu:u04,edu:u19,1.0
edu,edu:u04,edu:u20,1.0
edu,edu:u04,edu:u22,1.0
edu,edu:u04,edu:u23,1.0
edu,edu:u04,edu:u24,1.0
edu,edu:u04,edu:u25,1.0
edu,edu:u04,edu:u27,1.0
edu,edu:u04,edu:u30,1.0
edu,edu:u04,edu:u31,1.0
edu,edu:u04,edu:u32,1.0
edu,edu:u04,edu:u34,1.0
edu,edu:u04,edu:u35,1.0
edu,edu:u04,edu:u41,1.0
edu,edu:u04,edu:u42,1.0
edu,edu:u04,edu:u43,1.0
edu,edu:u04,edu:u44,1.0
edu,edu:u04,edu:u45,1.0
edu,edu:u04,edu:u46,1.0
edu,edu:u04,edu:u47,1.0
edu,edu:u04,edu:u49,1.0
edu,edu:u04,edu:u50,1.0
edu,edu:u04,edu:u51,1.0
edu,edu:u04,edu:u52,1.0
edu,edu:u04,edu:u53,1.0
edu,edu:u04,edu:u54,1.0
edu,edu:u04,edu:u57,1.0
edu,edu:u04,edu:u58,1.0
edu,edu:u04,edu:u59,1.0
edu,edu:u05,edu:u02,1.0
edu,edu:u05,edu:u03,1.0
edu,edu:u05,edu:u04,1.0
edu,edu:u05,edu:u07,1.0
edu,edu:u05,edu:u08,1.0
edu,edu:u05,edu:u09,1.0
edu,edu:u05,edu:u10,2.0
edu,edu:u05,edu:u12,2.0
edu,edu:u05,edu:u13,1.0
edu,edu:u05,edu:u14,1.0
edu,edu:u05,edu:u15,1.0
edu,edu:u05,edu:u16,1.0
edu,edu:u05,edu:u17,1.0
edu,edu:u05,edu:u18,1.0
edu,edu:u05,edu:u19,2.0
edu,edu:u05,edu:u20,1.0
edu,edu:u05,edu:u22,2.0
edu,edu:u05,edu:u23,1.0
edu,edu:u05,edu:u24,1.0
edu,edu:u05,edu:u25,1.0
edu,edu:u05,edu:u27,1.0
edu,edu:u05,edu:u30,2.0
edu,edu:u05,edu:u31,1.0
edu,edu:u05,edu:u32,1.0
edu,edu:u05,edu:u34,1.0
edu,edu:u05,edu:u35,1.0
edu,edu:u05,edu:u41,2.0
edu,edu:u05,edu:u42,1.0
edu,edu:u05,edu:u43,1.0
edu,edu:u05,edu:u44,1.0
edu,edu:u05,edu:u45,1.0
edu,edu:u05,edu:u46,2.0
edu,edu:u05,edu:u47,1.0
edu,edu:u05,edu:u49,1.0
edu,edu:u05,edu:u50,1.0
edu,edu:u05,edu:u51,1.0
edu,edu:u05,edu:u52,2.0
edu,edu:u05,edu:u53,1.0
edu,edu:u05,edu:u54,1.0
edu,edu:u05,edu:u57,1.0
edu,edu:u05,edu:u58,1.0
edu,edu:u05,edu:u59,1.0
edu,edu:u07,edu:u02,2.0
edu,edu:u07,edu:u03,1.0
edu,edu:u07,edu:u04,1.0
edu,edu:u07,edu:u05,1.0
edu,edu:u07,edu:u08,1.0
edu,edu:u07,edu:u09,1.0
edu,edu:u07,edu:u10,1.0
edu,edu:u07,edu:u12,1.0
edu,edu:u07,edu:u13,1.0
edu,edu:u07,edu:u14,1.0
edu,edu:u07,edu:u15,1.0
edu,edu:u07,edu:u16,1.0
edu,edu:u07,edu:u17,1.0
edu,edu:u07,edu:u18,1.0
edu,edu:u07,edu:u19,1.0
edu,edu:u07,edu:u20,1.0
edu,edu:u07,edu:u22,1.0
edu,edu:u07,edu:u23,1.0
edu,edu:u07,edu:u24,2.0
edu,edu:u07,edu:u25,1.0
edu,edu:u07,edu:u27,1.0
edu,edu:u07,edu:u30,1.0
edu,edu:u07,edu:u31,2.0
edu,edu:u07,edu:u32,1.0
edu,edu:u07,edu:u34,1.0
edu,edu:u07,edu:u35,1.0
edu,edu:u07,edu:u41,1.0
edu,edu:u07,edu:u42,1.0
edu,edu:u07,edu:u43,1.0
edu,edu:u07,edu:u44,2.0
edu,edu:u07,edu:u45,1.0
edu,edu:u07,edu:u46,1.0
edu,edu:u07,edu:u47,2.0
edu,edu:u07,edu:u49,1.0
edu,edu:u07,edu:u50,2.0
edu,edu:u07,edu:u51,1.0
edu,edu:u07,edu:u52,1.0
edu,edu:u07,edu:u53,1.0
edu,edu:u07,edu:u54,1.0
edu,edu:u07,edu:u57,2.0
edu,edu:u07,edu:u58,1.0
edu,edu:u07,edu:u59,1.0
edu,edu:u08,edu:u02,1.0
edu,edu:u08,edu:u03,1.0
edu,edu:u08,edu:u04,1.0
edu,edu:u08,edu:u05,1.0
edu,edu:u08,edu:u07,1.0
edu,edu:u08,edu:u09,1.0
edu,edu:u08,edu:u10,1.0
edu,edu:u08,edu:u12,2.0
edu,edu:u08,edu:u13,1.0
edu,edu:u08,edu:u14,1.0
edu,edu:u08,edu:u15,1.0
edu,edu:u08,edu:u16,1.0
edu,edu:u08,edu:u17,2.0
edu,edu:u08,edu:u18,2.0
edu,edu:u08,edu:u19,1.0
edu,edu:u08,edu:u20,1.0
edu,edu:u08,edu:u22,1.0
edu,edu:u08,edu:u23,1.0
edu,edu:u08,edu:u24,1.0
edu,edu:u08,edu:u25,1.0
edu,edu:u08,edu:u27,1.0
edu,edu:u08,edu:u30,1.0
edu,edu:u08,edu:u31,1.0
edu,edu:u08,edu:u32,1.0
edu,edu:u08,edu:u34,1.0
edu,edu:u08,edu:u35,1.0
edu,edu:u08,edu:u41,1.0
edu,edu:u08,edu:u42,1.0
edu,edu:u08,edu:u43,1.0
edu,edu:u08,edu:u44,1.0
edu,edu:u08,edu:u45,1.0
edu,edu:u08,edu:u46,1.0
edu,edu:u08,edu:u47,1.0
edu,edu:u08,edu:u49,1.0
edu,edu:u08,edu:u50,1.0
edu,edu:u08,edu:u51,1.0
edu,edu:u08,edu:u52,1.0
edu,edu:u08,edu:u53,2.0
edu,edu:u08,edu:u54,1.0
edu,edu:u08,edu:u57,1.0
edu,edu:u08,edu:u58,1.0
edu,edu:u08,edu:u59,1.0
edu,edu:u09,edu:u02,1.0
edu,edu:u09,edu:u03,1.0
edu,edu:u09,edu:u04,1.0
edu,edu:u09,edu:u05,1.0
edu,edu:u09,edu:u07,1.0
edu,edu:u09,edu:u08,1.0
edu,edu:u09,edu:u10,1.0
edu,edu:u09,edu:u12,1.0
edu,edu:u09,edu:u13,1.0
edu,edu:u09,edu:u14,1.0
edu,edu:u09,edu:u15,1.0
edu,edu:u09,edu:u16,1.0
edu,edu:u09,edu:u17,1.0
edu,edu:u09,edu:u18,1.0
edu,edu:u09,edu:u19,1.0
edu,edu:u09,edu:u20,1.0
edu,edu:u09,edu:u22,1.0
edu,edu:u09,edu:u23,1.0
edu,edu:u09,edu:u24,1.0
edu,edu:u09,edu:u25,1.0
edu,edu:u09,edu:u27,1.0
edu,edu:u09,edu:u30,1.0
edu,edu:u09,edu:u31,1.0
edu,edu:u09,edu:u32,1.0
edu,edu:u09,edu:u34,1.0
edu,edu:u09,edu:u35,1.0
edu,edu:u09,edu:u41,1.0
edu,edu:u09,edu:u42,1.0
edu,edu:u09,edu:u43,1.0
edu,edu:u09,edu:u44,1.0
edu,edu:u09,edu:u45,1.0
edu,edu:u09,edu:u46,1.0
edu,edu:u09,edu:u47,1.0
edu,edu:u09,edu:u49,1.0
edu,edu:u09,edu:u50,1.0
edu,edu:u09,edu:u51,1.0
edu,edu:u09,edu:u52,1.0
edu,edu:u09,edu:u53,1.0
edu,edu:u09,edu:u54,1.0
edu,edu:u09,edu:u57,1.0
edu,edu:u09,edu:u58,1.0
edu,edu:u09,edu:u59,1.0
edu,edu:u10,edu:u02,1.0
edu,edu:u10,edu:u03,1.0
edu,edu:u10,edu:u04,1.0
edu,edu:u10,edu:u05,2.0
edu,edu:u10,edu:u07,1.0
edu,edu:u10,edu:u08,1.0
edu,edu:u10,edu:u09,1.0
edu,edu:u10,edu:u12,2.0
edu,edu:u10,edu:u13,1.0
edu,edu:u10,edu:u14,1.0
edu,edu:u10,edu:u15,1.0
edu,edu:u10,edu:u16,1.0
edu,edu:u10,edu:u17,1.0
edu,edu:u10,edu:u18,1.0
edu,edu:u10,edu:u19,2.0
edu,edu:u10,edu:u20,1.0
edu,edu:u10,edu:u22,2.0
edu,edu:u10,edu:u23,1.0
edu,edu:u10,edu:u24,1.0
edu,edu:u10,edu:u25,1.0
edu,edu:u10,edu:u27,1.0
edu,edu:u10,edu:u30,2.0
edu,edu:u10,edu:u31,1.0
edu,edu:u10,edu:u32,1.0
edu,edu:u10,edu:u34,1.0
edu,edu:u10,edu:u35,1.0
edu,edu:u10,edu:u41,2.0
edu,edu:u10,edu:u42,1.0
edu,edu:u10,edu:u43,1.0
edu,edu:u10,edu:u44,1.0
edu,edu:u10,edu:u45,1.0
edu,edu:u10,edu:u46,2.0
edu,edu:u10,edu:u47,1.0
edu,edu:u10,edu:u49,1.0
edu,edu:u10,edu:u50,1.0
edu,edu:u10,edu:u51,1.0
edu,edu:u10,edu:u52,2.0
edu,edu:u10,edu:u53,1.0
edu,edu:u10,edu:u54,1.0
edu,edu:u10,edu:u57,1.0
edu,edu:u10,edu:u58,1.0
edu,edu:u10,edu:u59,1.0
edu,edu:u12,edu:u02,1.0
edu,edu:u12,edu:u03,1.0
edu,edu:u12,edu:u04,1.0
edu,edu:u12,edu:u05,2.0
edu,edu:u12,edu:u07,1.0
edu,edu:u12,edu:u08,2.0
edu,edu:u12,edu:u09,1.0
edu,edu:u12,edu:u10,2.0
edu,edu:u12,edu:u13,1.0
edu,edu:u12,edu:u14,1.0
edu,edu:u12,edu:u15,1.0
edu,edu:u12,edu:u16,1.0
edu,edu:u12,edu:u17,2.0
edu,edu:u12,edu:u18,3.0
edu,edu:u12,edu:u19,2.0
edu,edu:u12,edu:u20,1.0
edu,edu:u12,edu:u22,2.0
edu,edu:u12,edu:u23,1.0
edu,edu:u12,edu:u24,1.0
edu,edu:u12,edu:u25,1.0
edu,edu:u12,edu:u27,1.0
edu,edu:u12,edu:u30,2.0
edu,edu:u12,edu:u31,1.0
edu,edu:u12,edu:u32,1.0
edu,edu:u12,edu:u34,1.0
edu,edu:u12,edu:u35,1.0
edu,edu:u12,edu:u41,2.0
edu,edu:u12,edu:u42,1.0
edu,edu:u12,edu:u43,1.0
edu,edu:u12,edu:u44,1.0
edu,edu:u12,edu:u45,1.0
edu,edu:u12,edu:u46,2.0
edu,edu:u12,edu:u47,1.0
edu,edu:u12,edu:u49,1.0
edu,edu:u12,edu:u50,1.0
edu,edu:u12,edu:u51,1.0
edu,edu:u12,edu:u52,2.0
edu,edu:u12,edu:u53,2.0
edu,edu:u12,edu:u54,1.0
edu,edu:u12,edu:u57,1.0
edu,edu:u12,edu:u58,1.0
edu,edu:u12,edu:u59,1.0
edu,edu:u13,edu:u02,1.0
edu,edu:u13,edu:u03,1.0
edu,edu:u13,edu:u04,1.0
edu,edu:u13,edu:u05,1.0
edu,edu:u13,edu:u07,1.0
edu,edu:u13,edu:u08,1.0
edu,edu:u13,edu:u09,1.0
edu,edu:u13,edu:u10,1.0
edu,edu:u13,edu:u12,1.0
edu,edu:u13,edu:u14,1.0
edu,edu:u13,edu:u15,1.0
edu,edu:u13,edu:u16,1.0
edu,edu:u13,edu:u17,1.0
edu,edu:u13,edu:u18,1.0
edu,edu:u13,edu:u19,1.0
edu,edu:u13,edu:u20,2.0
edu,edu:u13,edu:u22,1.0
edu,edu:u13,edu:u23,2.0
edu,edu:u13,edu:u24,1.0
edu,edu:u13,edu:u25,1.0
edu,edu:u13,edu:u27,1.0
edu,edu:u13,edu:u30,1.0
edu,edu:u13,edu:u31,1.0
edu,edu:u13,edu:u32,1.0
edu,edu:u13,edu:u34,2.0
edu,edu:u13,edu:u35,2.0
edu,edu:u13,edu:u41,1.0
edu,edu:u13,edu:u42,2.0
edu,edu:u13,edu:u43,1.0
edu,edu:u13,edu:u44,1.0
edu,edu:u13,edu:u45,2.0
edu,edu:u13,edu:u46,1.0
edu,edu:u13,edu:u47,1.0
edu,edu:u13,edu:u49,1.0
edu,edu:u13,edu:u50,1.0
edu,edu:u13,edu:u51,2.0
edu,edu:u13,edu:u52,1.0
edu,edu:u13,edu:u53,1.0
edu,edu:u13,edu:u54,1.0
edu,edu:u13,edu:u57,1.0
edu,edu:u13,edu:u58,2.0
edu,edu:u13,edu:u59,1.0
edu,edu:u14,edu:u02,1.0
edu,edu:u14,edu:u03,1.0
edu,edu:u14,edu:u04,1.0
edu,edu:u14,edu:u05,1.0
edu,edu:u14,edu:u07,1.0
edu,edu:u14,edu:u08,1.0
edu,edu:u14,edu:u09,1.0
edu,edu:u14,edu:u10,1.0
edu,edu:u14,edu:u12,1.0
edu,edu:u14,edu:u13,1.0
edu,edu:u14,edu:u15,1.0
edu,edu:u14,edu:u16,2.0
edu,edu:u14,edu:u17,1.0
edu,edu:u14,edu:u18,1.0
edu,edu:u14,edu:u19,1.0
edu,edu:u14,edu:u20,1.0
edu,edu:u14,edu:u22,1.0
edu,edu:u14,edu:u23,1.0
edu,edu:u14,edu:u24,1.0
edu,edu:u14,edu:u25,1.0
edu,edu:u14,edu:u27,1.0
edu,edu:u14,edu:u30,1.0
edu,edu:u14,edu:u31,1.0
edu,edu:u14,edu:u32,1.0
edu,edu:u14,edu:u34,1.0
edu,edu:u14,edu:u35,1.0
edu,edu:u14,edu:u41,1.0
edu,edu:u14,edu:u42,1.0
edu,edu:u14,edu:u43,1.0
edu,edu:u14,edu:u44,1.0
edu,edu:u14,edu:u45,1.0
edu,edu:u14,edu:u46,1.0
edu,edu:u14,edu:u47,1.0
edu,edu:u14,edu:u49,1.0
edu,edu:u14,edu:u50,1.0
edu,edu:u14,edu:u51,1.0
edu,edu:u14,edu:u52,1.0
edu,edu:u14,edu:u53,1.0
edu,edu:u14,edu:u54,1.0
edu,edu:u14,edu:u57,1.0
edu,edu:u14,edu:u58,1.0
edu,edu:u14,edu:u59,1.0
edu,edu:u15,edu:u02,1.0
edu,edu:u15,edu:u03,1.0
edu,edu:u15,edu:u04,1.0
edu,edu:u15,edu:u05,1.0
edu,edu:u15,edu:u07,1.0
edu,edu:u15,edu:u08,1.0
edu,edu:u15,edu:u09,1.0
edu,edu:u15,edu:u10,1.0
edu,edu:u15,edu:u12,1.0
edu,edu:u15,edu:u13,1.0
edu,edu:u15,edu:u14,1.0
edu,edu:u15,edu:u16,1.0
edu,edu:u15,edu:u17,1.0
edu,edu:u15,edu:u18,1.0
edu,edu:u15,edu:u19,1.0
edu,edu:u15,edu:u20,1.0
edu,edu:u15,edu:u22,1.0
edu,edu:u15,edu:u23,1.0
edu,edu:u15,edu:u24,1.0
edu,edu:u15,edu:u25,1.0
edu,edu:u15,edu:u27,1.0
edu,edu:u15,edu:u30,1.0
edu,edu:u15,edu:u31,1.0
edu,edu:u15,edu:u32,1.0
edu,edu:u15,edu:u34,1.0
edu,edu:u15,edu:u35,1.0
edu,edu:u15,edu:u41,1.0
edu,edu:u15,edu:u42,1.0
edu,edu:u15,edu:u43,1.0
edu,edu:u15,edu:u44,1.0
edu,edu:u15,edu:u45,1.0
edu,edu:u15,edu:u46,1.0
edu,edu:u15,edu:u47,1.0
edu,edu:u15,edu:u49,1.0
edu,edu:u15,edu:u50,1.0
edu,edu:u15,edu:u51,1.0
edu,edu:u15,edu:u52,1.0
edu,edu:u15,edu:u53,1.0
edu,edu:u15,edu:u54,1.0
edu,edu:u15,edu:u57,1.0
edu,edu:u15,edu:u58,1.0
edu,edu:u15,edu:u59,1.0
edu,edu:u16,edu:u02,1.0
edu,edu:u16,edu:u03,1.0
edu,edu:u16,edu:u04,1.0
edu,edu:u16,edu:u05,1.0
edu,edu:u16,edu:u07,1.0
edu,edu:u16,edu:u08,1.0
edu,edu:u16,edu:u09,1.0
edu,edu:u16,edu:u10,1.0
edu,edu:u16,edu:u12,1.0
edu,edu:u16,edu:u13,1.0
edu,edu:u16,edu:u14,2.0
edu,edu:u16,edu:u15,1.0
edu,edu:u16,edu:u17,1.0
edu,edu:u16,edu:u18,1.0
edu,edu:u16,edu:u19,1.0
edu,edu:u16,edu:u20,1.0
edu,edu:u16,edu:u22,1.0
edu,edu:u16,edu:u23,1.0
edu,edu:u16,edu:u24,1.0
edu,edu:u16,edu:u25,1.0
edu,edu:u16,edu:u27,1.0
edu,edu:u16,edu:u30,1.0
edu,edu:u16,edu:u31,1.0
edu,edu:u16,edu:u32,1.0
edu,edu:u16,edu:u34,1.0
edu,edu:u16,edu:u35,1.0
edu,edu:u16,edu:u41,1.0
edu,edu:u16,edu:u42,1.0
edu,edu:u16,edu:u43,1.0
edu,edu:u16,edu:u44,1.0
edu,edu:u16,edu:u45,1.0
edu,edu:u16,edu:u46,1.0
edu,edu:u16,edu:u47,1.0
edu,edu:u16,edu:u49,1.0
edu,edu:u16,edu:u50,1.0
