type,src_layer,dst_layer,u,v,weight
diag,Behavior,Education,u46,u46,1.0
inter,Behavior,Education,u46,u51,0.05454545454545454
inter,Behavior,Education,u46,u58,0.05454545454545454
inter,Behavior,Education,u47,u23,0.12727272727272726
inter,Behavior,Education,u47,u24,0.12727272727272726
inter,Behavior,Education,u47,u30,0.12727272727272726
inter,Behavior,Education,u47,u31,0.12727272727272726
inter,Behavior,Education,u47,u44,0.12727272727272726
inter,Behavior,Education,u47,u46,0.12727272727272726
diag,Behavior,Education,u47,u47,1.0
inter,Behavior,Education,u47,u49,0.12727272727272726
inter,Behavior,Education,u47,u52,0.12727272727272726
inter,Behavior,Education,u47,u53,0.12727272727272726
inter,Behavior,Education,u47,u57,0.12727272727272726
inter,Behavior,Education,u49,u23,0.03636363636363636
inter,Behavior,Education,u49,u25,0.03636363636363636
inter,Behavior,Education,u49,u27,0.03636363636363636
inter,Behavior,Education,u49,u30,0.03636363636363636
inter,Behavior,Education,u49,u31,0.03636363636363636
inter,Behavior,Education,u49,u32,0.03636363636363636
inter,Behavior,Education,u49,u34,0.03636363636363636
diag,Behavior,Education,u49,u49,1.0
inter,Behavior,Education,u49,u52,0.03636363636363636
inter,Behavior,Education,u49,u53,0.03636363636363636
inter,Behavior,Education,u49,u58,0.03636363636363636
inter,Behavior,Education,u50,u16,0.1636363636363636
inter,Behavior,Education,u50,u18,0.1636363636363636
inter,Behavior,Education,u50,u19,0.1636363636363636
inter,Behavior,Education,u50,u22,0.1636363636363636
inter,Behavior,Education,u50,u27,0.1636363636363636
inter,Behavior,Education,u50,u30,0.1636363636363636
inter,Behavior,Education,u50,u31,0.1636363636363636
inter,Behavior,Education,u50,u32,0.1636363636363636
inter,Behavior,Education,u50,u44,0.1636363636363636
inter,Behavior,Education,u50,u49,0.1636363636363636
diag,Behavior,Education,u50,u50,1.0
inter,Behavior,Education,u51,u08,0.22727272727272727
inter,Behavior,Education,u51,u10,0.22727272727272727
inter,Behavior,Education,u51,u13,0.22727272727272727
inter,Behavior,Education,u51,u18,0.22727272727272727
inter,Behavior,Education,u51,u19,0.22727272727272727
inter,Behavior,Education,u51,u22,0.22727272727272727
inter,Behavior,Education,u51,u31,0.22727272727272727
inter,Behavior,Education,u51,u44,0.22727272727272727
inter,Behavior,Education,u51,u46,0.22727272727272727
inter,Behavior,Education,u51,u49,0.22727272727272727
diag,Behavior,Education,u51,u51,1.0
diag,Behavior,Education,u52,u52,1.0
inter,Behavior,Education,u53,u27,0.0818181818181818
inter,Behavior,Education,u53,u31,0.0818181818181818
inter,Behavior,Education,u53,u32,0.0818181818181818
inter,Behavior,Education,u53,u34,0.0818181818181818
inter,Behavior,Education,u53,u35,0.0818181818181818
inter,Behavior,Education,u53,u45,0.0818181818181818
inter,Behavior,Education,u53,u46,0.0818181818181818
inter,Behavior,Education,u53,u47,0.0818181818181818
diag,Behavior,Education,u53,u53,1.0
inter,Behavior,Education,u53,u58,0.0818181818181818
inter,Behavior,Education,u53,u59,0.0818181818181818
diag,Behavior,Education,u54,u54,1.0
inter,Behavior,Education,u56,u22,0.05454545454545454
inter,Behavior,Education,u56,u23,0.05454545454545454
inter,Behavior,Education,u56,u25,0.05454545454545454
inter,Behavior,Education,u56,u27,0.05454545454545454
inter,Behavior,Education,u56,u31,0.05454545454545454
inter,Behavior,Education,u56,u32,0.05454545454545454
inter,Behavior,Education,u56,u34,0.05454545454545454
inter,Behavior,Education,u56,u52,0.05454545454545454
inter,Behavior,Education,u56,u53,0.05454545454545454
diag,Behavior,Education,u56,u56,1.0
inter,Behavior,Education,u56,u58,0.05454545454545454
diag,Behavior,Education,u57,u57,1.0
inter,Behavior,Education,u58,u30,0.1
inter,Behavior,Education,u58,u31,0.1
inter,Behavior,Education,u58,u32,0.1
inter,Behavior,Education,u58,u43,0.1
inter,Behavior,Education,u58,u44,0.1
inter,Behavior,Education,u58,u46,0.1
inter,Behavior,Education,u58,u49,0.1
inter,Behavior,Education,u58,u52,0.1
inter,Behavior,Education,u58,u53,0.1
inter,Behavior,Education,u58,u57,0.1
diag,Behavior,Education,u58,u58,1.0
inter,Behavior,Education,u59,u22,0.13636363636363638
inter,Behavior,Education,u59,u23,0.13636363636363638
inter,Behavior,Education,u59,u25,0.13636363636363638
inter,Behavior,Education,u59,u27,0.13636363636363638
inter,Behavior,Education,u59,u32,0.13636363636363638
inter,Behavior,Education,u59,u34,0.13636363636363638
inter,Behavior,Education,u59,u42,0.13636363636363638
inter,Behavior,Education,u59,u43,0.13636363636363638
inter,Behavior,Education,u59,u52,0.13636363636363638
inter,Behavior,Education,u59,u58,0.13636363636363638
diag,Behavior,Education,u59,u59,1.0
