type,src_layer,dst_layer,u,v,weight
intra,beh,beh,u43,u27,0.22403609021642065
intra,beh,beh,u43,u32,0.4670481124382632
intra,beh,beh,u43,u41,0.1509409736890534
intra,beh,beh,u43,u47,0.1718735699459685
intra,beh,beh,u43,u50,0.04656719961323674
intra,beh,beh,u43,u51,0.06375645501297446
intra,beh,beh,u43,u53,0.12187516286426565
intra,beh,beh,u44,u02,0.14944174719865144
intra,beh,beh,u44,u18,0.03962440943178395
intra,beh,beh,u44,u30,0.19484315484975379
intra,beh,beh,u44,u32,0.3191956046597569
intra,beh,beh,u44,u34,0.2929373517031944
intra,beh,beh,u44,u41,0.39366362527372223
intra,beh,beh,u44,u42,0.03726814749103761
intra,beh,beh,u44,u53,0.4755034560850047
intra,beh,beh,u45,u05,0.572263377950415
intra,beh,beh,u45,u09,0.5112850465940613
intra,beh,beh,u45,u14,0.276772063463747
intra,beh,beh,u45,u15,0.6024486220833732
intra,beh,beh,u45,u16,0.46922223549964204
intra,beh,beh,u45,u17,0.5041719694472667
intra,beh,beh,u45,u23,0.4490390538276435
intra,beh,beh,u45,u25,0.6276503394480697
intra,beh,beh,u45,u27,0.2409051792189951
intra,beh,beh,u45,u30,0.1393351107191849
intra,beh,beh,u45,u32,0.46779817651530264
intra,beh,beh,u45,u34,0.6053471026656114
intra,beh,beh,u45,u35,0.7571019805781611
intra,beh,beh,u45,u39,0.23413504109126962
intra,beh,beh,u45,u41,0.4929144341617032
intra,beh,beh,u45,u42,0.7711043646307045
intra,beh,beh,u45,u47,0.5154030418456339
intra,beh,beh,u45,u50,0.174110374044135
intra,beh,beh,u45,u51,0.632078908619233
intra,beh,beh,u45,u58,0.3522299420270178
intra,beh,beh,u46,u02,0.29063001111500897
intra,beh,beh,u46,u08,0.2872346467853058
intra,beh,beh,u46,u12,0.34560538222965753
intra,beh,beh,u46,u31,0.3176889712965295
intra,beh,beh,u46,u50,0.03269967148806471
intra,beh,beh,u46,u59,0.18816141459605437
intra,beh,beh,u47,u09,0.5768846590586937
intra,beh,beh,u47,u17,0.3742918930112009
intra,beh,beh,u47,u25,0.45503449925970246
intra,beh,beh,u47,u27,0.2997740220757831
intra,beh,beh,u47,u32,0.5345745620076235
intra,beh,beh,u47,u34,0.48223864810247563
intra,beh,beh,u47,u35,0.3634682341596352
intra,beh,beh,u47,u41,0.35669461590482154
intra,beh,beh,u47,u42,0.5006697615956084
intra,beh,beh,u47,u43,0.1718735699459685
intra,beh,beh,u47,u45,0.5154030418456339
intra,beh,beh,u47,u50,0.13961927853938655
intra,beh,beh,u47,u51,0.5763450166797194
intra,beh,beh,u47,u56,0.09374548662895761
intra,beh,beh,u47,u58,0.09324370087077156
intra,beh,beh,u49,u08,0.293892391544939
intra,beh,beh,u49,u10,0.3336611392263557
intra,beh,beh,u49,u24,0.4122619022694074
intra,beh,beh,u49,u56,0.006282821628730481
intra,beh,beh,u49,u59,0.2444306687748378
intra,beh,beh,u50,u00,0.5038436433118265
intra,beh,beh,u50,u02,0.2859106787247472
intra,beh,beh,u50,u12,0.24691967774970158
intra,beh,beh,u50,u13,0.35839791179091623
intra,beh,beh,u50,u20,0.28664073744965957
intra,beh,beh,u50,u23,0.371271179338881
intra,beh,beh,u50,u24,0.29736134676294496
intra,beh,beh,u50,u25,0.24774845218687325
intra,beh,beh,u50,u34,0.4631416374367868
intra,beh,beh,u50,u35,0.3780528074576072
intra,beh,beh,u50,u36,0.08433078438795628
intra,beh,beh,u50,u39,0.16051123359716035
intra,beh,beh,u50,u41,0.12846945931919151
intra,beh,beh,u50,u42,0.40238334103335516
intra,beh,beh,u50,u43,0.04656719961323674
intra,beh,beh,u50,u45,0.174110374044135
intra,beh,beh,u50,u46,0.03269967148806471
intra,beh,beh,u50,u47,0.13961927853938655
intra,beh,beh,u50,u51,0.6022047414445476
intra,beh,beh,u50,u58,0.5105536130127236
intra,beh,beh,u50,u59,0.17791062430293442
intra,beh,beh,u51,u00,0.4120237027789877
intra,beh,beh,u51,u03,0.5945768427758734
intra,beh,beh,u51,u05,0.5483890497973218
intra,beh,beh,u51,u09,0.5528177661303195
intra,beh,beh,u51,u12,0.16933814975017847
intra,beh,beh,u51,u14,0.3111459417943223
intra,beh,beh,u51,u15,0.5128100514881847
intra,beh,beh,u51,u16,0.5526565963644664
intra,beh,beh,u51,u17,0.4809249549271192
intra,beh,beh,u51,u20,0.3405820517139314
intra,beh,beh,u51,u23,0.5768166974600462
intra,beh,beh,u51,u24,0.22875311571426635
intra,beh,beh,u51,u25,0.5450703865585581
intra,beh,beh,u51,u27,0.42484633521016285
intra,beh,beh,u51,u30,0.1883252580139212
intra,beh,beh,u51,u32,0.4499490909768716
intra,beh,beh,u51,u34,0.6134000250776876
intra,beh,beh,u51,u35,0.7761267676381993
intra,beh,beh,u51,u36,0.15798962784859386
intra,beh,beh,u51,u39,0.055100030614494915
intra,beh,beh,u51,u41,0.6161972155597888
intra,beh,beh,u51,u42,0.7517421649113203
intra,beh,beh,u51,u43,0.06375645501297446
intra,beh,beh,u51,u45,0.632078908619233
intra,beh,beh,u51,u47,0.5763450166797194
intra,beh,beh,u51,u50,0.6022047414445476
intra,beh,beh,u51,u58,0.6707306982471047
intra,beh,beh,u51,u59,0.21673178221416067
intra,beh,beh,u53,u13,0.22898884176229975
intra,beh,beh,u53,u18,0.32314169714199614
intra,beh,beh,u53,u20,0.3334531335070375
intra,beh,beh,u53,u22,0.3211652555058383
intra,beh,beh,u53,u24,0.2567942083426978
intra,beh,beh,u53,u30,0.3074042584170927
intra,beh,beh,u53,u41,0.3626174700641289
intra,beh,beh,u53,u43,0.12187516286426565
intra,beh,beh,u53,u44,0.4755034560850047
intra,beh,beh,u54,u59,0.0011671414721544206
intra,beh,beh,u56,u08,0.2052107209011799
intra,beh,beh,u56,u24,0.3558167025993985
intra,beh,beh,u56,u30,0.15623792554308896
intra,beh,beh,u56,u36,0.048462939030992275
intra,beh,beh,u56,u47,0.09374548662895761
intra,beh,beh,u56,u49,0.006282821628730481
intra,beh,beh,u56,u59,0.039428137296682035
intra,beh,beh,u58,u23,0.4577640783258044
intra,beh,beh,u58,u25,0.3147129420496872
intra,beh,beh,u58,u27,0.14352302041726572
intra,beh,beh,u58,u34,0.3565547408503779
intra,beh,beh,u58,u35,0.683255373704
intra,beh,beh,u58,u41,0.18566374719712658
intra,beh,beh,u58,u42,0.5661132250537165
intra,beh,beh,u58,u45,0.3522299420270178
intra,beh,beh,u58,u47,0.09324370087077156
intra,beh,beh,u58,u50,0.5105536130127236
intra,beh,beh,u58,u51,0.6707306982471047
intra,beh,beh,u59,u00,0.3513630866546309
intra,beh,beh,u59,u02,0.24978842070636406
intra,beh,beh,u59,u08,0.4070267802487516
intra,beh,beh,u59,u10,0.3152050656329834
intra,beh,beh,u59,u12,0.4049756166955088
intra,beh,beh,u59,u13,0.19551057856520065
intra,beh,beh,u59,u18,0.0004776187647754273
intra,beh,beh,u59,u24,0.4581808574043173
intra,beh,beh,u59,u30,0.13377594072491178
intra,beh,beh,u59,u31,0.24865353321309497
intra,beh,beh,u59,u36,0.13006080927356034
intra,beh,beh,u59,u41,0.269094570522848
intra,beh,beh,u59,u46,0.18816141459605437
intra,beh,beh,u59,u49,0.2444306687748378
intra,beh,beh,u59,u50,0.17791062430293442
intra,beh,beh,u59,u51,0.21673178221416067
intra,beh,beh,u59,u54,0.0011671414721544206
intra,beh,beh,u59,u56,0.039428137296682035
intra,edu,edu,u01,u33,1.0
intra,edu,edu,u02,u03,1.0
intra,edu,edu,u02,u04,1.0
intra,edu,edu,u02,u05,1.0
intra,edu,edu,u02,u07,2.0
intra,edu,edu,u02,u08,1.0
intra,edu,edu,u02,u09,1.0
intra,edu,edu,u02,u10,1.0
intra,edu,edu,u02,u12,1.0
intra,edu,edu,u02,u13,1.0
intra,edu,edu,u02,u14,1.0
intra,edu,edu,u02,u15,1.0
intra,edu,edu,u02,u16,1.0
intra,edu,edu,u02,u17,1.0
intra,edu,edu,u02,u18,1.0
intra,edu,edu,u02,u19,1.0
intra,edu,edu,u02,u20,1.0
intra,edu,edu,u02,u22,1.0
intra,edu,edu,u02,u23,1.0
intra,edu,edu,u02,u24,1.0
intra,edu,edu,u02,u25,1.0
intra,edu,edu,u02,u27,1.0
intra,edu,edu,u02,u30,1.0
intra,edu,edu,u02,u31,2.0
intra,edu,edu,u02,u32,1.0
intra,edu,edu,u02,u34,1.0
intra,edu,edu,u02,u35,1.0
intra,edu,edu,u02,u41,1.0
intra,edu,edu,u02,u42,1.0
intra,edu,edu,u02,u43,1.0
intra,edu,edu,u02,u44,1.0
intra,edu,edu,u02,u45,1.0
intra,edu,edu,u02,u46,1.0
intra,edu,edu,u02,u47,1.0
intra,edu,edu,u02,u49,1.0
intra,edu,edu,u02,u50,1.0
intra,edu,edu,u02,u51,1.0
intra,edu,edu,u02,u52,1.0
intra,edu,edu,u02,u53,1.0
intra,edu,edu,u02,u54,1.0
intra,edu,edu,u02,u57,2.0
intra,edu,edu,u02,u58,1.0
intra,edu,edu,u02,u59,1.0
intra,edu,edu,u03,u02,1.0
intra,edu,edu,u03,u04,1.0
intra,edu,edu,u03,u05,1.0
intra,edu,edu,u03,u07,1.0
intra,edu,edu,u03,u08,1.0
intra,edu,edu,u03,u09,1.0
intra,edu,edu,u03,u10,1.0
intra,edu,edu,u03,u12,1.0
intra,edu,edu,u03,u13,1.0
intra,edu,edu,u03,u14,1.0
intra,edu,edu,u03,u15,1.0
intra,edu,edu,u03,u16,1.0
intra,edu,edu,u03,u17,1.0
intra,edu,edu,u03,u18,1.0
intra,edu,edu,u03,u19,1.0
intra,edu,edu,u03,u20,1.0
intra,edu,edu,u03,u22,1.0
intra,edu,edu,u03,u23,1.0
intra,edu,edu,u03,u24,1.0
intra,edu,edu,u03,u25,1.0
intra,edu,edu,u03,u27,1.0
intra,edu,edu,u03,u30,1.0
intra,edu,edu,u03,u31,1.0
intra,edu,edu,u03,u32,1.0
intra,edu,edu,u03,u34,1.0
intra,edu,edu,u03,u35,1.0
intra,edu,edu,u03,u41,1.0
intra,edu,edu,u03,u42,1.0
intra,edu,edu,u03,u43,1.0
intra,edu,edu,u03,u44,1.0
intra,edu,edu,u03,u45,1.0
intra,edu,edu,u03,u46,1.0
intra,edu,edu,u03,u47,1.0
intra,edu,edu,u03,u49,1.0
intra,edu,edu,u03,u50,1.0
intra,edu,edu,u03,u51,1.0
intra,edu,edu,u03,u52,1.0
intra,edu,edu,u03,u53,1.0
intra,edu,edu,u03,u54,1.0
intra,edu,edu,u03,u57,1.0
intra,edu,edu,u03,u58,1.0
intra,edu,edu,u03,u59,1.0
intra,edu,edu,u04,u02,1.0
intra,edu,edu,u04,u03,1.0
intra,edu,edu,u04,u05,1.0
intra,edu,edu,u04,u07,1.0
intra,edu,edu,u04,u08,1.0
intra,edu,edu,u04,u09,1.0
intra,edu,edu,u04,u10,1.0
intra,edu,edu,u04,u12,1.0
intra,edu,edu,u04,u13,1.0
intra,edu,edu,u04,u14,1.0
intra,edu,edu,u04,u15,1.0
intra,edu,edu,u04,u16,1.0
intra,edu,edu,u04,u17,1.0
intra,edu,edu,u04,u18,1.0
intra,edu,edu,u04,u19,1.0
intra,edu,edu,u04,u20,1.0
intra,edu,edu,u04,u22,1.0
intra,edu,edu,u04,u23,1.0
intra,edu,edu,u04,u24,1.0
intra,edu,edu,u04,u25,1.0
intra,edu,edu,u04,u27,1.0
intra,edu,edu,u04,u30,1.0
intra,edu,edu,u04,u31,1.0
intra,edu,edu,u04,u32,1.0
intra,edu,edu,u04,u34,1.0
intra,edu,edu,u04,u35,1.0
intra,edu,edu,u04,u41,1.0
intra,edu,edu,u04,u42,1.0
intra,edu,edu,u04,u43,1.0
intra,edu,edu,u04,u44,1.0
intra,edu,edu,u04,u45,1.0
intra,edu,edu,u04,u46,1.0
intra,edu,edu,u04,u47,1.0
intra,edu,edu,u04,u49,1.0
intra,edu,edu,u04,u50,1.0
intra,edu,edu,u04,u51,1.0
intra,edu,edu,u04,u52,1.0
intra,edu,edu,u04,u53,1.0
intra,edu,edu,u04,u54,1.0
intra,edu,edu,u04,u57,1.0
intra,edu,edu,u04,u58,1.0
intra,edu,edu,u04,u59,1.0
intra,edu,edu,u05,u02,1.0
intra,edu,edu,u05,u03,1.0
intra,edu,edu,u05,u04,1.0
intra,edu,edu,u05,u07,1.0
intra,edu,edu,u05,u08,1.0
intra,edu,edu,u05,u09,1.0
intra,edu,edu,u05,u10,2.0
intra,edu,edu,u05,u12,2.0
intra,edu,edu,u05,u13,1.0
intra,edu,edu,u05,u14,1.0
intra,edu,edu,u05,u15,1.0
intra,edu,edu,u05,u16,1.0
intra,edu,edu,u05,u17,1.0
intra,edu,edu,u05,u18,1.0
intra,edu,edu,u05,u19,2.0
intra,edu,edu,u05,u20,1.0
intra,edu,edu,u05,u22,2.0
intra,edu,edu,u05,u23,1.0
intra,edu,edu,u05,u24,1.0
intra,edu,edu,u05,u25,1.0
intra,edu,edu,u05,u27,1.0
intra,edu,edu,u05,u30,2.0
intra,edu,edu,u05,u31,1.0
intra,edu,edu,u05,u32,1.0
intra,edu,edu,u05,u34,1.0
intra,edu,edu,u05,u35,1.0
intra,edu,edu,u05,u41,2.0
intra,edu,edu,u05,u42,1.0
intra,edu,edu,u05,u43,1.0
intra,edu,edu,u05,u44,1.0
intra,edu,edu,u05,u45,1.0
intra,edu,edu,u05,u46,2.0
intra,edu,edu,u05,u47,1.0
intra,edu,edu,u05,u49,1.0
intra,edu,edu,u05,u50,1.0
intra,edu,edu,u05,u51,1.0
intra,edu,edu,u05,u52,2.0
intra,edu,edu,u05,u53,1.0
intra,edu,edu,u05,u54,1.0
intra,edu,edu,u05,u57,1.0
intra,edu,edu,u05,u58,1.0
intra,edu,edu,u05,u59,1.0
intra,edu,edu,u07,u02,2.0
intra,edu,edu,u07,u03,1.0
intra,edu,edu,u07,u04,1.0
intra,edu,edu,u07,u05,1.0
intra,edu,edu,u07,u08,1.0
intra,edu,edu,u07,u09,1.0
intra,edu,edu,u07,u10,1.0
intra,edu,edu,u07,u12,1.0
intra,edu,edu,u07,u13,1.0
intra,edu,edu,u07,u14,1.0
intra,edu,edu,u07,u15,1.0
intra,edu,edu,u07,u16,1.0
intra,edu,edu,u07,u17,1.0
intra,edu,edu,u07,u18,1.0
intra,edu,edu,u07,u19,1.0
intra,edu,edu,u07,u20,1.0
intra,edu,edu,u07,u22,1.0
intra,edu,edu,u07,u23,1.0
intra,edu,edu,u07,u24,2.0
intra,edu,edu,u07,u25,1.0
intra,edu,edu,u07,u27,1.0
intra,edu,edu,u07,u30,1.0
intra,edu,edu,u07,u31,2.0
intra,edu,edu,u07,u32,1.0
intra,edu,edu,u07,u34,1.0
intra,edu,edu,u07,u35,1.0
intra,edu,edu,u07,u41,1.0
intra,edu,edu,u07,u42,1.0
intra,edu,edu,u07,u43,1.0
intra,edu,edu,u07,u44,2.0
intra,edu,edu,u07,u45,1.0
intra,edu,edu,u07,u46,1.0
intra,edu,edu,u07,u47,2.0
intra,edu,edu,u07,u49,1.0
intra,edu,edu,u07,u50,2.0
intra,edu,edu,u07,u51,1.0
intra,edu,edu,u07,u52,1.0
intra,edu,edu,u07,u53,1.0
intra,edu,edu,u07,u54,1.0
intra,edu,edu,u07,u57,2.0
intra,edu,edu,u07,u58,1.0
intra,edu,edu,u07,u59,1.0
intra,edu,edu,u08,u02,1.0
intra,edu,edu,u08,u03,1.0
intra,edu,edu,u08,u04,1.0
intra,edu,edu,u08,u05,1.0
intra,edu,edu,u08,u07,1.0
intra,edu,edu,u08,u09,1.0
intra,edu,edu,u08,u10,1.0
intra,edu,edu,u08,u12,2.0
intra,edu,edu,u08,u13,1.0
intra,edu,edu,u08,u14,1.0
intra,edu,edu,u08,u15,1.0
intra,edu,edu,u08,u16,1.0
intra,edu,edu,u08,u17,2.0
intra,edu,edu,u08,u18,2.0
intra,edu,edu,u08,u19,1.0
intra,edu,edu,u08,u20,1.0
intra,edu,edu,u08,u22,1.0
intra,edu,edu,u08,u23,1.0
intra,edu,edu,u08,u24,1.0
intra,edu,edu,u08,u25,1.0
intra,edu,edu,u08,u27,1.0
intra,edu,edu,u08,u30,1.0
intra,edu,edu,u08,u31,1.0
intra,edu,edu,u08,u32,1.0
intra,edu,edu,u08,u34,1.0
intra,edu,edu,u08,u35,1.0
intra,edu,edu,u08,u41,1.0
intra,edu,edu,u08,u42,1.0
intra,edu,edu,u08,u43,1.0
intra,edu,edu,u08,u44,1.0
intra,edu,edu,u08,u45,1.0
intra,edu,edu,u08,u46,1.0
intra,edu,edu,u08,u47,1.0
intra,edu,edu,u08,u49,1.0
intra,edu,edu,u08,u50,1.0
intra,edu,edu,u08,u51,1.0
intra,edu,edu,u08,u52,1.0
intra,edu,edu,u08,u53,2.0
intra,edu,edu,u08,u54,1.0
intra,edu,edu,u08,u57,1.0
intra,edu,edu,u08,u58,1.0
intra,edu,edu,u08,u59,1.0
intra,edu,edu,u09,u02,1.0
intra,edu,edu,u09,u03,1.0
intra,edu,edu,u09,u04,1.0
intra,edu,edu,u09,u05,1.0
intra,edu,edu,u09,u07,1.0
intra,edu,edu,u09,u08,1.0
intra,edu,edu,u09,u10,1.0
intra,edu,edu,u09,u12,1.0
intra,edu,edu,u09,u13,1.0
intra,edu,edu,u09,u14,1.0
intra,edu,edu,u09,u15,1.0
intra,edu,edu,u09,u16,1.0
intra,edu,edu,u09,u17,1.0
intra,edu,edu,u09,u18,1.0
intra,edu,edu,u09,u19,1.0
intra,edu,edu,u09,u20,1.0
intra,edu,edu,u09,u22,1.0
intra,edu,edu,u09,u23,1.0
intra,edu,edu,u09,u24,1.0
intra,edu,edu,u09,u25,1.0
intra,edu,edu,u09,u27,1.0
intra,edu,edu,u09,u30,1.0
intra,edu,edu,u09,u31,1.0
intra,edu,edu,u09,u32,1.0
intra,edu,edu,u09,u34,1.0
intra,edu,edu,u09,u35,1.0
intra,edu,edu,u09,u41,1.0
intra,edu,edu,u09,u42,1.0
intra,edu,edu,u09,u43,1.0
intra,edu,edu,u09,u44,1.0
intra,edu,edu,u09,u45,1.0
intra,edu,edu,u09,u46,1.0
intra,edu,edu,u09,u47,1.0
intra,edu,edu,u09,u49,1.0
intra,edu,edu,u09,u50,1.0
intra,edu,edu,u09,u51,1.0
intra,edu,edu,u09,u52,1.0
intra,edu,edu,u09,u53,1.0
intra,edu,edu,u09,u54,1.0
intra,edu,edu,u09,u57,1.0
intra,edu,edu,u09,u58,1.0
intra,edu,edu,u09,u59,1.0
intra,edu,edu,u10,u02,1.0
intra,edu,edu,u10,u03,1.0
intra,edu,edu,u10,u04,1.0
intra,edu,edu,u10,u05,2.0
intra,edu,edu,u10,u07,1.0
intra,edu,edu,u10,u08,1.0
intra,edu,edu,u10,u09,1.0
intra,edu,edu,u10,u12,2.0
intra,edu,edu,u10,u13,1.0
intra,edu,edu,u10,u14,1.0
intra,edu,edu,u10,u15,1.0
intra,edu,edu,u10,u16,1.0
intra,edu,edu,u10,u17,1.0
intra,edu,edu,u10,u18,1.0
intra,edu,edu,u10,u19,2.0
intra,edu,edu,u10,u20,1.0
intra,edu,edu,u10,u22,2.0
intra,edu,edu,u10,u23,1.0
intra,edu,edu,u10,u24,1.0
intra,edu,edu,u10,u25,1.0
intra,edu,edu,u10,u27,1.0
intra,edu,edu,u10,u30,2.0
intra,edu,edu,u10,u31,1.0
intra,edu,edu,u10,u32,1.0
intra,edu,edu,u10,u34,1.0
intra,edu,edu,u10,u35,1.0
intra,edu,edu,u10,u41,2.0
intra,edu,edu,u10,u42,1.0
intra,edu,edu,u10,u43,1.0
intra,edu,edu,u10,u44,1.0
intra,edu,edu,u10,u45,1.0
intra,edu,edu,u10,u46,2.0
intra,edu,edu,u10,u47,1.0
intra,edu,edu,u10,u49,1.0
intra,edu,edu,u10,u50,1.0
intra,edu,edu,u10,u51,1.0
intra,edu,edu,u10,u52,2.0
intra,edu,edu,u10,u53,1.0
intra,edu,edu,u10,u54,1.0
intra,edu,edu,u10,u57,1.0
intra,edu,edu,u10,u58,1.0
intra,edu,edu,u10,u59,1.0
intra,edu,edu,u12,u02,1.0
intra,edu,edu,u12,u03,1.0
intra,edu,edu,u12,u04,1.0
intra,edu,edu,u12,u05,2.0
intra,edu,edu,u12,u07,1.0
intra,edu,edu,u12,u08,2.0
intra,edu,edu,u12,u09,1.0
intra,edu,edu,u12,u10,2.0
intra,edu,edu,u12,u13,1.0
intra,edu,edu,u12,u14,1.0
intra,edu,edu,u12,u15,1.0
intra,edu,edu,u12,u16,1.0
intra,edu,edu,u12,u17,2.0
intra,edu,edu,u12,u18,3.0
intra,edu,edu,u12,u19,2.0
intra,edu,edu,u12,u20,1.0
intra,edu,edu,u12,u22,2.0
intra,edu,edu,u12,u23,1.0
intra,edu,edu,u12,u24,1.0
intra,edu,edu,u12,u25,1.0
intra,edu,edu,u12,u27,1.0
intra,edu,edu,u12,u30,2.0
intra,edu,edu,u12,u31,1.0
intra,edu,edu,u12,u32,1.0
intra,edu,edu,u12,u34,1.0
intra,edu,edu,u12,u35,1.0
intra,edu,edu,u12,u41,2.0
intra,edu,edu,u12,u42,1.0
intra,edu,edu,u12,u43,1.0
intra,edu,edu,u12,u44,1.0
intra,edu,edu,u12,u45,1.0
intra,edu,edu,u12,u46,2.0
intra,edu,edu,u12,u47,1.0
intra,edu,edu,u12,u49,1.0
intra,edu,edu,u12,u50,1.0
intra,edu,edu,u12,u51,1.0
intra,edu,edu,u12,u52,2.0
intra,edu,edu,u12,u53,2.0
intra,edu,edu,u12,u54,1.0
intra,edu,edu,u12,u57,1.0
intra,edu,edu,u12,u58,1.0
intra,edu,edu,u12,u59,1.0
intra,edu,edu,u13,u02,1.0
intra,edu,edu,u13,u03,1.0
intra,edu,edu,u13,u04,1.0
intra,edu,edu,u13,u05,1.0
intra,edu,edu,u13,u07,1.0
intra,edu,edu,u13,u08,1.0
intra,edu,edu,u13,u09,1.0
intra,edu,edu,u13,u10,1.0
intra,edu,edu,u13,u12,1.0
intra,edu,edu,u13,u14,1.0
intra,edu,edu,u13,u15,1.0
intra,edu,edu,u13,u16,1.0
intra,edu,edu,u13,u17,1.0
intra,edu,edu,u13,u18,1.0
intra,edu,edu,u13,u19,1.0
intra,edu,edu,u13,u20,2.0
intra,edu,edu,u13,u22,1.0
intra,edu,edu,u13,u23,2.0
intra,edu,edu,u13,u24,1.0
intra,edu,edu,u13,u25,1.0
intra,edu,edu,u13,u27,1.0
intra,edu,edu,u13,u30,1.0
intra,edu,edu,u13,u31,1.0
intra,edu,edu,u13,u32,1.0
intra,edu,edu,u13,u34,2.0
intra,edu,edu,u13,u35,2.0
intra,edu,edu,u13,u41,1.0
intra,edu,edu,u13,u42,2.0
intra,edu,edu,u13,u43,1.0
intra,edu,edu,u13,u44,1.0
intra,edu,edu,u13,u45,2.0
intra,edu,edu,u13,u46,1.0
intra,edu,edu,u13,u47,1.0
intra,edu,edu,u13,u49,1.0
intra,edu,edu,u13,u50,1.0
intra,edu,edu,u13,u51,2.0
intra,edu,edu,u13,u52,1.0
intra,edu,edu,u13,u53,1.0
intra,edu,edu,u13,u54,1.0
intra,edu,edu,u13,u57,1.0
intra,edu,edu,u13,u58,2.0
intra,edu,edu,u13,u59,1.0
intra,edu,edu,u14,u02,1.0
intra,edu,edu,u14,u03,1.0
intra,edu,edu,u14,u04,1.0
intra,edu,edu,u14,u05,1.0
intra,edu,edu,u14,u07,1.0
intra,edu,edu,u14,u08,1.0
intra,edu,edu,u14,u09,1.0
intra,edu,edu,u14,u10,1.0
intra,edu,edu,u14,u12,1.0
intra,edu,edu,u14,u13,1.0
intra,edu,edu,u14,u15,1.0
intra,edu,edu,u14,u16,2.0
intra,edu,edu,u14,u17,1.0
intra,edu,edu,u14,u18,1.0
intra,edu,edu,u14,u19,1.0
intra,edu,edu,u14,u20,1.0
intra,edu,edu,u14,u22,1.0
intra,edu,edu,u14,u23,1.0
intra,edu,edu,u14,u24,1.0
intra,edu,edu,u14,u25,1.0
intra,edu,edu,u14,u27,1.0
intra,edu,edu,u14,u30,1.0
intra,edu,edu,u14,u31,1.0
intra,edu,edu,u14,u32,1.0
intra,edu,edu,u14,u34,1.0
intra,edu,edu,u14,u35,1.0
intra,edu,edu,u14,u41,1.0
intra,edu,edu,u14,u42,1.0
intra,edu,edu,u14,u43,1.0
intra,edu,edu,u14,u44,1.0
intra,edu,edu,u14,u45,1.0
intra,edu,edu,u14,u46,1.0
intra,edu,edu,u14,u47,1.0
intra,edu,edu,u14,u49,1.0
intra,edu,edu,u14,u50,1.0
intra,edu,edu,u14,u51,1.0
intra,edu,edu,u14,u52,1.0
intra,edu,edu,u14,u53,1.0
intra,edu,edu,u14,u54,1.0
intra,edu,edu,u14,u57,1.0
intra,edu,edu,u14,u58,1.0
intra,edu,edu,u14,u59,1.0
intra,edu,edu,u15,u02,1.0
intra,edu,edu,u15,u03,1.0
intra,edu,edu,u15,u04,1.0
intra,edu,edu,u15,u05,1.0
intra,edu,edu,u15,u07,1.0
intra,edu,edu,u15,u08,1.0
intra,edu,edu,u15,u09,1.0
intra,edu,edu,u15,u10,1.0
intra,edu,edu,u15,u12,1.0
intra,edu,edu,u15,u13,1.0
intra,edu,edu,u15,u14,1.0
intra,edu,edu,u15,u16,1.0
intra,edu,edu,u15,u17,1.0
intra,edu,edu,u15,u18,1.0
intra,edu,edu,u15,u19,1.0
intra,edu,edu,u15,u20,1.0
intra,edu,edu,u15,u22,1.0
intra,edu,edu,u15,u23,1.0
intra,edu,edu,u15,u24,1.0
intra,edu,edu,u15,u25,1.0
intra,edu,edu,u15,u27,1.0
intra,edu,edu,u15,u30,1.0
intra,edu,edu,u15,u31,1.0
intra,edu,edu,u15,u32,1.0
intra,edu,edu,u15,u34,1.0
intra,edu,edu,u15,u35,1.0
intra,edu,edu,u15,u41,1.0
intra,edu,edu,u15,u42,1.0
intra,edu,edu,u15,u43,1.0
intra,edu,edu,u15,u44,1.0
intra,edu,edu,u15,u45,1.0
intra,edu,edu,u15,u46,1.0
intra,edu,edu,u15,u47,1.0
intra,edu,edu,u15,u49,1.0
intra,edu,edu,u15,u50,1.0
intra,edu,edu,u15,u51,1.0
intra,edu,edu,u15,u52,1.0
intra,edu,edu,u15,u53,1.0
intra,edu,edu,u15,u54,1.0
intra,edu,edu,u15,u57,1.0
intra,edu,edu,u15,u58,1.0
intra,edu,edu,u15,u59,1.0
intra,edu,edu,u16,u02,1.0
intra,edu,edu,u16,u03,1.0
intra,edu,edu,u16,u04,1.0
intra,edu,edu,u16,u05,1.0
intra,edu,edu,u16,u07,1.0
intra,edu,edu,u16,u08,1.0
intra,edu,edu,u16,u09,1.0
intra,edu,edu,u16,u10,1.0
intra,edu,edu,u16,u12,1.0
intra,edu,edu,u16,u13,1.0
intra,edu,edu,u16,u14,2.0
intra,edu,edu,u16,u15,1.0
intra,edu,edu,u16,u17,1.0
intra,edu,edu,u16,u18,1.0
intra,edu,edu,u16,u19,1.0
intra,edu,edu,u16,u20,1.0
intra,edu,edu,u16,u22,1.0
intra,edu,edu,u16,u23,1.0
intra,edu,edu,u16,u24,1.0
intra,edu,edu,u16,u25,1.0
intra,edu,edu,u16,u27,1.0
intra,edu,edu,u16,u30,1.0
intra,edu,edu,u16,u31,1.0
intra,edu,edu,u16,u32,1.0
intra,edu,edu,u16,u34,1.0
intra,edu,edu,u16,u35,1.0
intra,edu,edu,u16,u41,1.0
intra,edu,edu,u16,u42,1.0
intra,edu,edu,u16,u43,1.0
intra,edu,edu,u16,u44,1.0
intra,edu,edu,u16,u45,1.0
intra,edu,edu,u16,u46,1.0
intra,edu,edu,u16,u47,1.0
intra,edu,edu,u16,u49,1.0
